"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Auston Matthews","C","1","18.616666666667","20","22","47.62","10","17","37.04","8","13","38.10","2","0","100.00","6","10","37.50","3","6","33.33","1","0","100.00","25.00","100.00","1.250","4","12","7","36.36"
"","Jake Gardiner","D","1","21.866666666667","17","21","44.74","8","16","33.33","6","14","30.00","1","1","50.00","6","5","54.55","4","2","66.67","1","0","100.00","16.67","92.86","1.095","7","11","9","43.75"
"","Morgan Rielly","D","1","16.683333333333","20","19","51.28","11","14","44.00","9","9","50.00","1","1","50.00","6","6","50.00","2","3","40.00","0","1","0.00","11.11","88.89","1.000","3","8","9","25.00"
"","William Nylander","C","1","17.266666666667","19","19","50.00","10","15","40.00","8","12","40.00","2","0","100.00","6","10","37.50","3","6","33.33","1","0","100.00","25.00","100.00","1.250","4","12","6","40.00"
"","Nikita Zaitsev","D","1","22.016666666667","19","18","51.35","9","14","39.13","7","13","35.00","2","1","66.67","7","4","63.64","4","2","66.67","2","0","100.00","28.57","92.31","1.209","7","10","9","43.75"
"","Patrick Marleau","C","1","15.183333333333","17","16","51.52","11","10","52.38","7","8","46.67","2","0","100.00","9","4","69.23","4","1","80.00","1","0","100.00","28.57","100.00","1.286","2","5","4","33.33"
"","Ron Hainsey","D","1","17.483333333333","17","16","51.52","9","12","42.86","7","8","46.67","1","1","50.00","4","5","44.44","1","3","25.00","0","1","0.00","14.29","87.50","1.018","3","8","9","25.00"
"","Zach Hyman","C","1","16.433333333333","16","16","50.00","7","12","36.84","6","9","40.00","0","0","0.00","3","8","27.27","1","5","16.67","0","0","0.00","0.00","100.00","1.000","4","10","6","40.00"
"","Tyler Bozak","C","1","13.233333333333","9","15","37.50","2","12","14.29","2","11","15.38","1","2","33.33","2","3","40.00","2","1","66.67","1","1","50.00","50.00","81.82","1.318","9","2","5","64.29"
"","Leo Komarov","C","1","14.016666666667","15","13","53.57","9","9","50.00","6","8","42.86","1","0","100.00","8","4","66.67","4","1","80.00","1","0","100.00","16.67","100.00","1.167","1","5","4","20.00"
"","Connor Carrick","D","1","14.233333333333","15","12","55.56","9","8","52.94","5","8","38.46","1","0","100.00","5","6","45.45","3","3","50.00","1","0","100.00","20.00","100.00","1.200","4","4","3","57.14"
"","Nazem Kadri","C","1","15","19","11","63.33","12","6","66.67","8","5","61.54","1","0","100.00","8","2","80.00","4","1","80.00","1","0","100.00","12.50","100.00","1.125","2","5","5","28.57"
"","Andreas Borgman","D","1","13.616666666667","15","11","57.69","9","7","56.25","5","7","41.67","1","0","100.00","5","5","50.00","3","3","50.00","1","0","100.00","20.00","100.00","1.200","4","4","3","57.14"
"","Mitchell Marner","C","1","12.3","11","11","50.00","3","8","27.27","3","8","27.27","1","2","33.33","2","1","66.67","2","1","66.67","1","1","50.00","33.33","75.00","1.083","8","2","4","66.67"
"","James van Riemsdyk","L","1","11.533333333333","11","10","52.38","3","8","27.27","3","8","27.27","1","2","33.33","2","1","66.67","2","1","66.67","1","1","50.00","33.33","75.00","1.083","8","2","4","66.67"
"","Matt Martin","L","1","9.8333333333333","6","6","50.00","6","5","54.55","3","4","42.86","0","0","0.00","2","2","50.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","0","5","6","0.00"
"","Eric Fehr","C","1","8.2","5","4","55.56","4","3","57.14","2","2","50.00","0","0","0.00","1","1","50.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","4","6","0.00"
"","Connor Brown","R","1","7.6833333333333","7","3","70.00","6","2","75.00","3","1","75.00","0","0","0.00","1","1","50.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","4","6","0.00"
