"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Auston Matthews","C","1","15.1","14","20","41.18","7","15","31.82","5","12","29.41","2","0","100.00","5","8","38.46","3","5","37.50","1","0","100.00","40.00","100.00","1.400","3","10","6","33.33"
"","Jake Gardiner","D","1","18.866666666667","13","19","40.63","5","15","25.00","3","13","18.75","0","1","0.00","4","4","50.00","3","2","60.00","0","0","0.00","0.00","92.31","0.923","4","10","7","36.36"
"","Morgan Rielly","D","1","13.916666666667","15","17","46.88","9","13","40.91","7","9","43.75","1","1","50.00","5","5","50.00","1","3","25.00","0","1","0.00","14.29","88.89","1.032","3","6","8","27.27"
"","William Nylander","C","1","13.75","13","17","43.33","7","13","35.00","5","11","31.25","2","0","100.00","5","8","38.46","3","5","37.50","1","0","100.00","40.00","100.00","1.400","3","10","5","37.50"
"","Nikita Zaitsev","D","1","18.616666666667","15","16","48.39","6","13","31.58","4","12","25.00","1","1","50.00","5","3","62.50","3","2","60.00","1","0","100.00","25.00","91.67","1.167","4","9","7","36.36"
"","Ron Hainsey","D","1","13.933333333333","12","14","46.15","7","11","38.89","5","8","38.46","1","1","50.00","3","4","42.86","0","3","0.00","0","1","0.00","20.00","87.50","1.075","3","6","8","27.27"
"","Zach Hyman","C","1","12.75","10","14","41.67","4","10","28.57","3","8","27.27","0","0","0.00","2","6","25.00","1","4","20.00","0","0","0.00","0.00","100.00","1.000","3","8","5","37.50"
"","Patrick Marleau","C","1","12.316666666667","13","13","50.00","8","10","44.44","5","8","38.46","1","0","100.00","6","3","66.67","1","1","50.00","0","0","0.00","20.00","100.00","1.200","1","5","2","33.33"
"","Tyler Bozak","C","1","10.25","5","13","27.78","0","11","0.00","0","10","0.00","0","2","0.00","0","3","0.00","0","1","0.00","0","1","0.00","0.00","80.00","0.800","5","2","5","50.00"
"","Leo Komarov","C","1","11.35","11","11","50.00","6","9","40.00","4","8","33.33","0","0","0.00","5","3","62.50","1","1","50.00","0","0","0.00","0.00","100.00","1.000","0","5","2","0.00"
"","Nazem Kadri","C","1","12.266666666667","15","8","65.22","9","6","60.00","6","5","54.55","0","0","0.00","5","1","83.33","1","1","50.00","0","0","0.00","0.00","100.00","1.000","1","5","3","25.00"
"","Connor Carrick","D","1","9.2333333333333","9","8","52.94","5","6","45.45","2","6","25.00","0","0","0.00","2","4","33.33","0","2","0.00","0","0","0.00","0.00","100.00","1.000","1","2","2","33.33"
"","James van Riemsdyk","L","1","8.6333333333333","7","8","46.67","1","7","12.50","1","7","12.50","0","2","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0.00","71.43","0.714","4","2","4","50.00"
"","Mitchell Marner","C","1","9.1333333333333","7","8","46.67","1","7","12.50","1","7","12.50","0","2","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0.00","71.43","0.714","4","2","4","50.00"
"","Andreas Borgman","D","1","8.4666666666667","9","7","56.25","5","5","50.00","2","5","28.57","0","0","0.00","2","3","40.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","1","2","2","33.33"
"","Matt Martin","L","1","7.6333333333333","5","5","50.00","5","4","55.56","2","3","40.00","0","0","0.00","2","1","66.67","1","1","50.00","0","0","0.00","0.00","100.00","1.000","0","2","5","0.00"
"","Eric Fehr","C","1","6","4","3","57.14","3","2","60.00","1","1","50.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","5","0.00"
"","Connor Brown","R","1","5.7666666666667","6","2","75.00","5","1","83.33","2","0","100.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","5","0.00"
