"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Roman Polak","D","1","3.75","1","4","20.00","1","4","20.00","1","4","20.00","0","2","0.00","1","2","33.33","0","2","0.00","0","2","0.00","0.00","50.00","0.500","1","2","0","100.00"
"","Andreas Borgman","D","1","1.1666666666667","0","4","0.00","0","4","0.00","0","4","0.00","0","2","0.00","0","2","0.00","0","2","0.00","0","2","0.00","0.00","50.00","0.500","1","0","0","100.00"
"","Patrick Marleau","C","1","2.3333333333333","0","3","0.00","0","3","0.00","0","2","0.00","0","2","0.00","0","3","0.00","0","2","0.00","0","2","0.00","0.00","0.00","0.000","1","2","0","100.00"
"","Leo Komarov","C","1","2.1","0","3","0.00","0","3","0.00","0","2","0.00","0","2","0.00","0","3","0.00","0","2","0.00","0","2","0.00","0.00","0.00","0.000","1","2","0","100.00"
"","Connor Brown","R","1","1.9666666666667","0","3","0.00","0","3","0.00","0","2","0.00","0","2","0.00","0","3","0.00","0","2","0.00","0","2","0.00","0.00","0.00","0.000","1","2","0","100.00"
"","James van Riemsdyk","L","1","1.9833333333333","1","2","33.33","1","2","33.33","0","2","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Jake Gardiner","D","1","2.75","1","2","33.33","1","2","33.33","0","1","0.00","0","0","0.00","0","2","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","2","2","33.33"
"","Tyler Bozak","C","1","1.75","1","2","33.33","1","2","33.33","0","2","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Mitchell Marner","C","1","2.0166666666667","1","2","33.33","1","2","33.33","0","2","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Martin Marincin","D","1","1.6","2","1","66.67","2","1","66.67","1","1","50.00","0","0","0.00","1","1","50.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","1","2","33.33"
"","Dominic Moore","C","1","1.7166666666667","1","1","50.00","1","1","50.00","1","1","50.00","0","0","0.00","1","1","50.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","1","2","0.00"
"","Matt Martin","L","1","1.7166666666667","1","1","50.00","1","1","50.00","1","1","50.00","0","0","0.00","1","1","50.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","1","2","0.00"
"","Josh Leivo","L","1","1.7166666666667","1","1","50.00","1","1","50.00","1","1","50.00","0","0","0.00","1","1","50.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","1","2","0.00"
"","Ron Hainsey","D","1","3","1","1","50.00","0","1","0.00","0","0","0.00","0","0","0.00","1","1","50.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","3","0","0.00"
"","Zach Hyman","C","1","1.8166666666667","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","2","0","0.00"
"","Morgan Rielly","D","1","2.9666666666667","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","2","0","0.00"
"","William Nylander","C","1","1.9166666666667","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","2","0","0.00"
"","Auston Matthews","C","1","1.8166666666667","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","2","0","0.00"
