"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Morgan Rielly","D","1","16","10","20","33.33","9","16","36.00","5","9","35.71","0","1","0.00","5","11","31.25","3","1","75.00","0","0","0.00","0.00","88.89","0.889","3","2","10","23.08"
"","Travis Dermott","D","1","17.883333333333","13","19","40.63","11","13","45.83","6","9","40.00","0","0","0.00","3","8","27.27","1","1","50.00","0","0","0.00","0.00","100.00","1.000","6","5","10","37.50"
"","Ron Hainsey","D","1","16.216666666667","6","18","25.00","6","13","31.58","4","7","36.36","0","0","0.00","3","8","27.27","2","1","66.67","0","0","0.00","0.00","100.00","1.000","1","4","10","9.09"
"","Auston Matthews","C","1","14.3","4","16","20.00","3","10","23.08","1","8","11.11","0","2","0.00","2","6","25.00","1","1","50.00","0","0","0.00","0.00","75.00","0.750","3","2","6","33.33"
"","Jake Gardiner","D","1","18.65","13","15","46.43","10","10","50.00","6","7","46.15","0","1","0.00","5","6","45.45","3","1","75.00","0","0","0.00","0.00","85.71","0.857","4","7","7","36.36"
"","Connor Carrick","D","1","16.3","10","15","40.00","8","11","42.11","5","7","41.67","0","1","0.00","4","4","50.00","2","1","66.67","0","0","0.00","0.00","85.71","0.857","4","7","5","44.44"
"","Connor Brown","R","1","12.466666666667","10","14","41.67","7","11","38.89","2","6","25.00","0","1","0.00","1","4","20.00","0","0","0.00","0","0","0.00","0.00","83.33","0.833","4","3","4","50.00"
"","Patrick Marleau","C","1","11.55","6","14","30.00","6","11","35.29","4","6","40.00","0","1","0.00","2","5","28.57","0","0","0.00","0","0","0.00","0.00","83.33","0.833","3","4","5","37.50"
"","Mitchell Marner","C","1","14.15","14","13","51.85","13","10","56.52","10","5","66.67","0","0","0.00","7","6","53.85","4","0","100.00","0","0","0.00","0.00","100.00","1.000","4","5","6","40.00"
"","Tyler Bozak","C","1","13.533333333333","13","13","50.00","11","11","50.00","5","8","38.46","0","0","0.00","3","5","37.50","2","1","66.67","0","0","0.00","0.00","100.00","1.000","6","3","7","46.15"
"","Kasperi Kapanen","R","1","11.783333333333","4","13","23.53","4","8","33.33","3","4","42.86","0","0","0.00","2","6","25.00","2","1","66.67","0","0","0.00","0.00","100.00","1.000","1","5","7","12.50"
"","Nazem Kadri","C","1","14.133333333333","14","12","53.85","12","9","57.14","9","4","69.23","0","0","0.00","7","5","58.33","4","0","100.00","0","0","0.00","0.00","100.00","1.000","4","5","7","36.36"
"","James van Riemsdyk","L","1","12.2","14","12","53.85","11","10","52.38","4","7","36.36","0","0","0.00","4","5","44.44","2","1","66.67","0","0","0.00","0.00","100.00","1.000","6","3","4","60.00"
"","William Nylander","C","1","14.566666666667","8","12","40.00","6","9","40.00","4","8","33.33","0","2","0.00","5","5","50.00","3","2","60.00","0","0","0.00","0.00","75.00","0.750","1","4","7","12.50"
"","Nikita Zaitsev","D","1","15.9","12","11","52.17","10","9","52.63","6","7","46.15","0","1","0.00","4","3","57.14","3","1","75.00","0","0","0.00","0.00","85.71","0.857","4","7","6","40.00"
"","Leo Komarov","C","1","12","5","10","33.33","5","7","41.67","4","5","44.44","0","0","0.00","2","4","33.33","2","1","66.67","0","0","0.00","0.00","100.00","1.000","1","6","8","11.11"
"","Dominic Moore","C","1","8.55","5","9","35.71","5","6","45.45","4","3","57.14","0","0","0.00","2","5","28.57","2","1","66.67","0","0","0.00","0.00","100.00","1.000","0","5","5","0.00"
"","Zach Hyman","C","1","11.233333333333","3","9","25.00","2","7","22.22","1","6","14.29","0","1","0.00","1","4","20.00","1","1","50.00","0","0","0.00","0.00","83.33","0.833","2","3","5","28.57"
