"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Roman Polak","D","1","7.7833333333333","9","13","40.91","7","11","38.89","3","9","25.00","1","0","100.00","7","6","53.85","1","3","25.00","0","0","0.00","33.33","100.00","1.333","0","4","3","0.00"
"","Travis Dermott","D","1","8.8833333333333","6","12","33.33","3","10","23.08","2","8","20.00","0","1","0.00","4","3","57.14","1","2","33.33","0","1","0.00","0.00","87.50","0.875","3","5","3","50.00"
"","Nikita Zaitsev","D","1","9.05","11","11","50.00","8","8","50.00","6","7","46.15","1","1","50.00","6","3","66.67","3","1","75.00","1","1","50.00","16.67","85.71","1.024","4","1","5","44.44"
"","Tyler Bozak","C","1","7.1","4","11","26.67","4","7","36.36","2","5","28.57","1","0","100.00","2","4","33.33","1","2","33.33","0","0","0.00","50.00","100.00","1.500","1","2","3","25.00"
"","Leo Komarov","C","1","6.4333333333333","6","11","35.29","3","8","27.27","1","6","14.29","0","0","0.00","3","6","33.33","1","2","33.33","0","0","0.00","0.00","100.00","1.000","0","3","2","0.00"
"","Kasperi Kapanen","R","1","5.7166666666667","5","11","31.25","3","8","27.27","1","6","14.29","0","0","0.00","3","6","33.33","1","2","33.33","0","0","0.00","0.00","100.00","1.000","0","3","2","0.00"
"","Morgan Rielly","D","1","9.6","11","10","52.38","10","7","58.82","6","4","60.00","2","0","100.00","8","6","57.14","2","2","50.00","0","0","0.00","33.33","100.00","1.333","1","5","3","25.00"
"","Ron Hainsey","D","1","8.7166666666667","9","10","47.37","8","8","50.00","7","6","53.85","2","0","100.00","5","4","55.56","3","0","100.00","1","0","100.00","28.57","100.00","1.286","0","3","4","0.00"
"","Patrick Marleau","C","1","5.8166666666667","9","8","52.94","8","7","53.33","5","6","45.45","2","0","100.00","7","1","87.50","2","1","66.67","1","0","100.00","40.00","100.00","1.400","0","3","5","0.00"
"","Auston Matthews","C","1","5.5666666666667","5","7","41.67","4","7","36.36","4","6","40.00","0","1","0.00","3","4","42.86","1","2","33.33","0","1","0.00","0.00","83.33","0.833","3","1","2","60.00"
"","Dominic Moore","C","1","4.15","5","7","41.67","2","6","25.00","1","4","20.00","0","0","0.00","3","3","50.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","0","3","0","0.00"
"","Nazem Kadri","C","1","6.0833333333333","10","6","62.50","9","5","64.29","6","4","60.00","3","0","100.00","8","1","88.89","2","1","66.67","1","0","100.00","50.00","100.00","1.500","0","3","5","0.00"
"","Connor Brown","R","1","4.95","3","6","33.33","2","4","33.33","1","3","25.00","0","0","0.00","1","1","50.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","1","2","0","100.00"
"","Zach Hyman","C","1","5.0333333333333","5","5","50.00","4","5","44.44","4","4","50.00","0","1","0.00","3","3","50.00","1","1","50.00","0","1","0.00","0.00","75.00","0.750","3","1","2","60.00"
"","William Nylander","C","1","5.5666666666667","5","5","50.00","4","5","44.44","4","4","50.00","0","1","0.00","3","3","50.00","1","1","50.00","0","1","0.00","0.00","75.00","0.750","3","1","2","60.00"
"","Mitchell Marner","C","1","5.75","9","4","69.23","8","2","80.00","5","2","71.43","2","0","100.00","7","0","100.00","2","0","100.00","1","0","100.00","40.00","100.00","1.400","0","3","4","0.00"
"","James van Riemsdyk","L","1","3.9666666666667","3","3","50.00","3","2","60.00","2","1","66.67","1","0","100.00","2","1","66.67","1","0","100.00","0","0","0.00","50.00","100.00","1.500","1","2","0","100.00"
