"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Nikita Zaitsev","D","1","20.55","16","41","28.07","11","35","23.91","8","26","23.53","2","3","40.00","9","18","33.33","4","10","28.57","2","2","50.00","25.00","88.46","1.135","6","4","17","26.09"
"","Roman Polak","D","1","18.85","16","36","30.77","11","31","26.19","7","25","21.88","2","0","100.00","10","18","35.71","2","7","22.22","0","0","0.00","28.57","100.00","1.286","2","7","10","16.67"
"","Morgan Rielly","D","1","20.666666666667","17","33","34.00","13","26","33.33","9","20","31.03","3","0","100.00","10","18","35.71","4","7","36.36","1","0","100.00","33.33","100.00","1.333","4","9","12","25.00"
"","Travis Dermott","D","1","18.783333333333","15","30","33.33","8","27","22.86","7","17","29.17","2","1","66.67","8","12","40.00","3","5","37.50","1","1","50.00","28.57","94.12","1.227","6","8","11","35.29"
"","Auston Matthews","C","1","11.966666666667","8","28","22.22","5","24","17.24","5","18","21.74","0","2","0.00","5","14","26.32","2","4","33.33","0","2","0.00","0.00","88.89","0.889","4","3","11","26.67"
"","Zach Hyman","C","1","12.266666666667","9","27","25.00","6","23","20.69","6","16","27.27","0","2","0.00","5","13","27.78","2","3","40.00","0","2","0.00","0.00","87.50","0.875","4","4","11","26.67"
"","William Nylander","C","1","12.066666666667","8","26","23.53","5","22","18.52","5","16","23.81","0","2","0.00","5","13","27.78","2","3","40.00","0","2","0.00","0.00","87.50","0.875","4","3","11","26.67"
"","Ron Hainsey","D","1","17.6","14","25","35.90","11","21","34.38","10","15","40.00","3","2","60.00","7","9","43.75","5","2","71.43","2","1","66.67","30.00","86.67","1.167","2","6","13","13.33"
"","Kasperi Kapanen","R","1","14.933333333333","11","25","30.56","8","21","27.59","6","14","30.00","1","0","100.00","5","11","31.25","2","4","33.33","0","0","0.00","16.67","100.00","1.167","2","6","5","28.57"
"","Tyler Bozak","C","1","13.516666666667","10","25","28.57","7","19","26.92","5","13","27.78","1","0","100.00","3","11","21.43","1","7","12.50","0","0","0.00","20.00","100.00","1.200","3","5","8","27.27"
"","Nazem Kadri","C","1","14.516666666667","16","24","40.00","13","22","37.14","9","19","32.14","5","1","83.33","12","11","52.17","5","8","38.46","3","0","100.00","55.56","94.74","1.503","1","5","14","6.67"
"","Patrick Marleau","C","1","13.983333333333","14","23","37.84","11","22","33.33","7","19","26.92","4","0","100.00","10","9","52.63","4","6","40.00","3","0","100.00","57.14","100.00","1.571","1","5","14","6.67"
"","Leo Komarov","C","1","15.066666666667","12","23","34.29","8","19","29.63","6","14","30.00","2","0","100.00","6","10","37.50","3","3","50.00","1","0","100.00","33.33","100.00","1.333","3","6","6","33.33"
"","Mitchell Marner","C","1","13.133333333333","13","19","40.63","10","17","37.04","6","15","28.57","3","1","75.00","9","8","52.94","3","5","37.50","2","0","100.00","50.00","93.33","1.433","1","5","12","7.69"
"","Connor Brown","R","1","10.216666666667","7","15","31.82","3","12","20.00","2","8","20.00","0","0","0.00","2","7","22.22","1","4","20.00","0","0","0.00","0.00","100.00","1.000","4","4","3","57.14"
"","Dominic Moore","C","1","10.533333333333","8","14","36.36","4","12","25.00","3","7","30.00","1","0","100.00","4","6","40.00","1","0","100.00","0","0","0.00","33.33","100.00","1.333","3","5","1","75.00"
"","James van Riemsdyk","L","1","7.8333333333333","7","12","36.84","4","9","30.77","3","6","33.33","1","1","50.00","3","7","30.00","1","4","20.00","0","0","0.00","33.33","83.33","1.167","3","3","3","50.00"
"","Jake Gardiner","D","1","3.5166666666667","4","9","30.77","2","8","20.00","1","7","12.50","0","0","0.00","2","5","28.57","0","3","0.00","0","0","0.00","0.00","100.00","1.000","2","2","3","40.00"
