"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Nikita Zaitsev","D","1","13.233333333333","13","20","39.39","9","16","36.00","7","13","35.00","1","1","50.00","6","9","40.00","3","4","42.86","1","1","50.00","14.29","92.31","1.066","5","2","7","41.67"
"","Tyler Bozak","C","1","9.7666666666667","7","17","29.17","5","13","27.78","3","10","23.08","1","0","100.00","2","8","20.00","1","4","20.00","0","0","0.00","33.33","100.00","1.333","2","4","4","33.33"
"","Travis Dermott","D","1","11.7","11","16","40.74","6","14","30.00","5","10","33.33","2","1","66.67","7","5","58.33","3","3","50.00","1","1","50.00","40.00","90.00","1.300","3","5","4","42.86"
"","Roman Polak","D","1","10.933333333333","13","15","46.43","9","13","40.91","5","10","33.33","2","0","100.00","9","7","56.25","2","3","40.00","0","0","0.00","40.00","100.00","1.400","0","5","4","0.00"
"","Leo Komarov","C","1","8.7833333333333","9","15","37.50","6","12","33.33","4","9","30.77","1","0","100.00","5","8","38.46","2","3","40.00","0","0","0.00","25.00","100.00","1.250","0","4","2","0.00"
"","Kasperi Kapanen","R","1","8.6666666666667","8","15","34.78","6","12","33.33","4","9","30.77","1","0","100.00","5","8","38.46","2","3","40.00","0","0","0.00","25.00","100.00","1.250","0","4","2","0.00"
"","Morgan Rielly","D","1","12.05","15","13","53.57","12","10","54.55","8","7","53.33","3","0","100.00","10","8","55.56","4","2","66.67","1","0","100.00","37.50","100.00","1.375","2","6","5","28.57"
"","Ron Hainsey","D","1","10.4","10","12","45.45","9","10","47.37","8","8","50.00","2","0","100.00","6","5","54.55","4","0","100.00","1","0","100.00","25.00","100.00","1.250","1","3","6","14.29"
"","Connor Brown","R","1","7.4666666666667","5","11","31.25","2","9","18.18","1","7","12.50","0","0","0.00","1","5","16.67","1","2","33.33","0","0","0.00","0.00","100.00","1.000","2","3","1","66.67"
"","Patrick Marleau","C","1","7.7666666666667","11","10","52.38","9","9","50.00","6","8","42.86","3","0","100.00","8","2","80.00","3","1","75.00","2","0","100.00","50.00","100.00","1.500","1","3","7","12.50"
"","Nazem Kadri","C","1","8.35","13","9","59.09","11","8","57.89","8","7","53.33","4","0","100.00","10","3","76.92","4","2","66.67","2","0","100.00","50.00","100.00","1.500","1","3","7","12.50"
"","Auston Matthews","C","1","6.8833333333333","7","9","43.75","5","8","38.46","5","6","45.45","0","1","0.00","4","5","44.44","2","2","50.00","0","1","0.00","0.00","83.33","0.833","3","1","4","42.86"
"","Dominic Moore","C","1","5.7","6","9","40.00","3","8","27.27","2","5","28.57","1","0","100.00","4","4","50.00","1","0","100.00","0","0","0.00","50.00","100.00","1.500","0","3","0","0.00"
"","James van Riemsdyk","L","1","6.0166666666667","5","8","38.46","3","7","30.00","2","5","28.57","1","0","100.00","2","5","28.57","1","2","33.33","0","0","0.00","50.00","100.00","1.500","2","3","1","66.67"
"","Zach Hyman","C","1","6.8166666666667","7","7","50.00","5","6","45.45","5","4","55.56","0","1","0.00","4","4","50.00","2","1","66.67","0","1","0.00","0.00","75.00","0.750","3","1","4","42.86"
"","William Nylander","C","1","6.8833333333333","7","7","50.00","5","6","45.45","5","4","55.56","0","1","0.00","4","4","50.00","2","1","66.67","0","1","0.00","0.00","75.00","0.750","3","1","4","42.86"
"","Mitchell Marner","C","1","7.8333333333333","11","6","64.71","9","4","69.23","6","4","60.00","3","0","100.00","8","1","88.89","3","0","100.00","2","0","100.00","50.00","100.00","1.500","1","3","6","14.29"
"","Jake Gardiner","D","1","2.25","2","6","25.00","1","5","16.67","1","4","20.00","0","0","0.00","0","4","0.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","1","1","2","33.33"
