"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Nikita Zaitsev","D","1","8.5666666666667","9","8","52.94","8","8","50.00","7","7","50.00","1","1","50.00","6","5","54.55","4","3","57.14","1","1","50.00","14.29","85.71","1.000","7","3","1","87.50"
"","Tyler Bozak","C","1","7.3166666666667","9","8","52.94","7","8","46.67","6","6","50.00","1","1","50.00","8","3","72.73","5","2","71.43","1","1","50.00","16.67","83.33","1.000","2","5","1","66.67"
"","Connor Brown","R","1","6.65","8","8","50.00","6","8","42.86","5","6","45.45","1","1","50.00","7","3","70.00","4","2","66.67","1","1","50.00","20.00","83.33","1.033","2","5","0","100.00"
"","Ron Hainsey","D","1","6.05","4","8","33.33","4","8","33.33","4","6","40.00","0","1","0.00","4","3","57.14","2","1","66.67","0","1","0.00","0.00","83.33","0.833","0","2","4","0.00"
"","Patrick Marleau","C","1","5.2833333333333","9","6","60.00","7","6","53.85","6","5","54.55","0","0","0.00","4","5","44.44","2","2","50.00","0","0","0.00","0.00","100.00","1.000","5","2","3","62.50"
"","Nazem Kadri","C","1","4.9833333333333","9","6","60.00","7","6","53.85","6","5","54.55","0","0","0.00","4","5","44.44","2","3","40.00","0","0","0.00","0.00","100.00","1.000","5","2","3","62.50"
"","James van Riemsdyk","L","1","6.7666666666667","9","5","64.29","7","5","58.33","6","3","66.67","1","0","100.00","8","1","88.89","5","0","100.00","1","0","100.00","16.67","100.00","1.167","2","5","0","100.00"
"","Mitchell Marner","C","1","4.7166666666667","9","5","64.29","7","5","58.33","6","4","60.00","0","0","0.00","4","4","50.00","2","2","50.00","0","0","0.00","0.00","100.00","1.000","5","2","3","62.50"
"","Travis Dermott","D","1","5.9","10","5","66.67","6","5","54.55","5","3","62.50","0","0","0.00","5","4","55.56","2","2","50.00","0","0","0.00","0.00","100.00","1.000","3","4","2","60.00"
"","Roman Polak","D","1","5.8166666666667","9","5","64.29","5","5","50.00","4","3","57.14","0","0","0.00","4","4","50.00","2","2","50.00","0","0","0.00","0.00","100.00","1.000","3","4","2","60.00"
"","Jake Gardiner","D","1","7.6833333333333","9","4","69.23","8","4","66.67","7","4","63.64","1","0","100.00","6","4","60.00","4","2","66.67","1","0","100.00","14.29","100.00","1.143","7","3","1","87.50"
"","Morgan Rielly","D","1","5.1166666666667","3","4","42.86","3","4","42.86","3","3","50.00","0","0","0.00","3","2","60.00","2","0","100.00","0","0","0.00","0.00","100.00","1.000","0","2","4","0.00"
"","William Nylander","C","1","5.6","4","3","57.14","3","3","50.00","3","2","60.00","0","0","0.00","2","3","40.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","3","2","4","42.86"
"","Zach Hyman","C","1","3.0666666666667","2","3","40.00","2","3","40.00","2","3","40.00","0","1","0.00","1","2","33.33","1","1","50.00","0","1","0.00","0.00","66.67","0.667","0","2","2","0.00"
"","Auston Matthews","C","1","5.65","5","2","71.43","4","2","66.67","4","1","80.00","0","0","0.00","3","2","60.00","2","0","100.00","0","0","0.00","0.00","100.00","1.000","3","2","4","42.86"
"","Leo Komarov","C","1","3.9166666666667","2","2","50.00","1","2","33.33","1","1","50.00","0","0","0.00","1","2","33.33","0","1","0.00","0","0","0.00","0.00","100.00","1.000","3","0","1","75.00"
"","Dominic Moore","C","1","2.4833333333333","0","2","0.00","0","2","0.00","0","2","0.00","0","0","0.00","0","2","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
"","Kasperi Kapanen","R","1","2.35","0","1","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
