"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Connor Brown","R","1","7.25","9","9","50.00","6","8","42.86","5","6","45.45","1","1","50.00","7","3","70.00","4","2","66.67","1","1","50.00","20.00","83.33","1.033","4","5","0","100.00"
"","Tyler Bozak","C","1","9.0833333333333","13","8","61.90","10","8","55.56","9","6","60.00","1","1","50.00","10","3","76.92","6","2","75.00","1","1","50.00","11.11","83.33","0.944","5","5","1","83.33"
"","Nikita Zaitsev","D","1","9.2833333333333","10","8","55.56","8","8","50.00","7","7","50.00","1","1","50.00","6","5","54.55","4","3","57.14","1","1","50.00","14.29","85.71","1.000","8","3","1","88.89"
"","Ron Hainsey","D","1","6.05","4","8","33.33","4","8","33.33","4","6","40.00","0","1","0.00","4","3","57.14","2","1","66.67","0","1","0.00","0.00","83.33","0.833","0","2","4","0.00"
"","Patrick Marleau","C","1","6.5666666666667","11","7","61.11","8","6","57.14","7","5","58.33","0","0","0.00","4","5","44.44","2","2","50.00","0","0","0.00","0.00","100.00","1.000","7","2","3","70.00"
"","Nazem Kadri","C","1","6.7333333333333","12","6","66.67","9","6","60.00","8","5","61.54","0","0","0.00","6","5","54.55","3","3","50.00","0","0","0.00","0.00","100.00","1.000","8","2","3","72.73"
"","Jake Gardiner","D","1","10.366666666667","13","5","72.22","11","4","73.33","10","4","71.43","1","0","100.00","8","4","66.67","5","2","71.43","1","0","100.00","10.00","100.00","1.100","11","4","1","91.67"
"","James van Riemsdyk","L","1","8.4","13","5","72.22","10","5","66.67","9","3","75.00","1","0","100.00","10","1","90.91","6","0","100.00","1","0","100.00","11.11","100.00","1.111","5","5","0","100.00"
"","Mitchell Marner","C","1","6.8166666666667","13","5","72.22","10","5","66.67","9","4","69.23","0","0","0.00","6","4","60.00","3","2","60.00","0","0","0.00","0.00","100.00","1.000","8","2","3","72.73"
"","Morgan Rielly","D","1","7.6333333333333","7","5","58.33","6","4","60.00","6","3","66.67","0","0","0.00","5","2","71.43","3","0","100.00","0","0","0.00","0.00","100.00","1.000","4","3","4","50.00"
"","Travis Dermott","D","1","6.7833333333333","11","5","68.75","6","5","54.55","5","3","62.50","0","0","0.00","5","4","55.56","2","2","50.00","0","0","0.00","0.00","100.00","1.000","4","4","2","66.67"
"","Roman Polak","D","1","5.8166666666667","9","5","64.29","5","5","50.00","4","3","57.14","0","0","0.00","4","4","50.00","2","2","50.00","0","0","0.00","0.00","100.00","1.000","3","4","2","60.00"
"","William Nylander","C","1","6.9","5","4","55.56","3","3","50.00","3","2","60.00","0","0","0.00","2","3","40.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","5","3","4","55.56"
"","Auston Matthews","C","1","6.9","6","3","66.67","4","2","66.67","4","1","80.00","0","0","0.00","3","2","60.00","2","0","100.00","0","0","0.00","0.00","100.00","1.000","5","3","4","55.56"
"","Zach Hyman","C","1","3.95","2","3","40.00","2","3","40.00","2","3","40.00","0","1","0.00","1","2","33.33","1","1","50.00","0","1","0.00","0.00","66.67","0.667","0","3","2","0.00"
"","Leo Komarov","C","1","3.9166666666667","2","2","50.00","1","2","33.33","1","1","50.00","0","0","0.00","1","2","33.33","0","1","0.00","0","0","0.00","0.00","100.00","1.000","3","0","1","75.00"
"","Dominic Moore","C","1","2.4833333333333","0","2","0.00","0","2","0.00","0","2","0.00","0","0","0.00","0","2","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
"","Kasperi Kapanen","R","1","2.35","0","1","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
