"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Auston Matthews","C","1","8.0166666666667","3","9","25.00","2","5","28.57","1","4","20.00","0","1","0.00","2","5","28.57","1","1","50.00","0","0","0.00","0.00","75.00","0.750","2","1","2","50.00"
"","Travis Dermott","D","1","10.366666666667","8","8","50.00","7","4","63.64","3","2","60.00","0","0","0.00","2","4","33.33","1","0","100.00","0","0","0.00","0.00","100.00","1.000","4","5","5","44.44"
"","Morgan Rielly","D","1","8.6666666666667","7","8","46.67","6","7","46.15","3","4","42.86","0","1","0.00","4","5","44.44","3","1","75.00","0","0","0.00","0.00","75.00","0.750","3","1","5","37.50"
"","Connor Brown","R","1","7.3166666666667","5","8","38.46","5","7","41.67","1","4","20.00","0","1","0.00","1","3","25.00","0","0","0.00","0","0","0.00","0.00","75.00","0.750","3","3","3","50.00"
"","James van Riemsdyk","L","1","8.5","10","7","58.82","10","6","62.50","4","4","50.00","0","0","0.00","4","3","57.14","2","0","100.00","0","0","0.00","0.00","100.00","1.000","5","3","3","62.50"
"","Tyler Bozak","C","1","9.3833333333333","9","7","56.25","9","6","60.00","4","4","50.00","0","0","0.00","3","3","50.00","2","0","100.00","0","0","0.00","0.00","100.00","1.000","5","3","4","55.56"
"","Jake Gardiner","D","1","10.083333333333","7","7","50.00","6","3","66.67","4","2","66.67","0","0","0.00","5","3","62.50","3","0","100.00","0","0","0.00","0.00","100.00","1.000","2","5","1","66.67"
"","Nikita Zaitsev","D","1","8.6666666666667","6","7","46.15","6","5","54.55","4","4","50.00","0","0","0.00","4","2","66.67","3","0","100.00","0","0","0.00","0.00","100.00","1.000","2","4","2","50.00"
"","Connor Carrick","D","1","10.066666666667","7","6","53.85","6","4","60.00","4","2","66.67","0","1","0.00","3","2","60.00","2","0","100.00","0","0","0.00","0.00","50.00","0.500","2","7","3","40.00"
"","Kasperi Kapanen","R","1","6.55","3","6","33.33","3","2","60.00","2","0","100.00","0","0","0.00","2","3","40.00","2","0","100.00","0","0","0.00","0.00","100.00","1.000","1","3","3","25.00"
"","William Nylander","C","1","8.2333333333333","7","5","58.33","5","4","55.56","4","4","50.00","0","1","0.00","5","3","62.50","3","1","75.00","0","0","0.00","0.00","75.00","0.750","0","3","3","0.00"
"","Zach Hyman","C","1","5.75","2","5","28.57","1","4","20.00","1","4","20.00","0","0","0.00","1","3","25.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","1","2","2","33.33"
"","Dominic Moore","C","1","4.1","4","4","50.00","4","2","66.67","3","0","100.00","0","0","0.00","2","2","50.00","2","0","100.00","0","0","0.00","0.00","100.00","1.000","0","3","2","0.00"
"","Ron Hainsey","D","1","7.5833333333333","3","4","42.86","3","3","50.00","2","2","50.00","0","0","0.00","2","2","50.00","2","1","66.67","0","0","0.00","0.00","100.00","1.000","1","2","4","20.00"
"","Leo Komarov","C","1","7.2333333333333","3","4","42.86","3","1","75.00","2","0","100.00","0","0","0.00","2","1","66.67","2","0","100.00","0","0","0.00","0.00","100.00","1.000","1","4","4","20.00"
"","Patrick Marleau","C","1","4.7","0","3","0.00","0","2","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","0.00","0.000","1","3","0","100.00"
"","Mitchell Marner","C","1","7.5833333333333","8","2","80.00","7","1","87.50","6","0","100.00","0","0","0.00","5","1","83.33","4","0","100.00","0","0","0.00","0.00","100.00","1.000","2","4","2","50.00"
"","Nazem Kadri","C","1","6.4333333333333","7","1","87.50","6","0","100.00","5","0","100.00","0","0","0.00","5","0","100.00","4","0","100.00","0","0","0.00","0.00","100.00","1.000","2","4","2","50.00"
