"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Mitchell Marner","C","1","14.983333333333","12","18","40.00","11","14","44.00","7","11","38.89","0","1","0.00","6","5","54.55","2","3","40.00","0","1","0.00","0.00","90.91","0.909","3","4","8","27.27"
"","Patrick Marleau","C","1","16.366666666667","12","18","40.00","10","14","41.67","8","11","42.11","0","1","0.00","5","5","50.00","3","3","50.00","0","1","0.00","0.00","90.91","0.909","3","4","9","25.00"
"","Zach Hyman","C","1","15.05","12","18","40.00","10","14","41.67","8","12","40.00","0","1","0.00","5","6","45.45","3","3","50.00","0","1","0.00","0.00","91.67","0.917","3","4","7","30.00"
"","Ron Hainsey","D","1","18.983333333333","20","16","55.56","15","11","57.69","9","9","50.00","0","1","0.00","8","6","57.14","3","3","50.00","0","0","0.00","0.00","88.89","0.889","7","5","6","53.85"
"","Nikita Zaitsev","D","1","15.366666666667","8","16","33.33","6","10","37.50","1","8","11.11","0","1","0.00","2","8","20.00","1","5","16.67","0","1","0.00","0.00","87.50","0.875","2","8","11","15.38"
"","Jake Gardiner","D","1","17.833333333333","13","15","46.43","10","11","47.62","6","8","42.86","0","1","0.00","5","7","41.67","3","5","37.50","0","1","0.00","0.00","87.50","0.875","4","9","13","23.53"
"","Morgan Rielly","D","1","17.65","21","14","60.00","15","13","53.57","8","10","44.44","0","1","0.00","7","5","58.33","1","3","25.00","0","0","0.00","0.00","90.00","0.900","9","5","4","69.23"
"","Andreas Borgman","D","1","12.283333333333","21","9","70.00","13","9","59.09","8","6","57.14","0","0","0.00","8","0","100.00","4","0","100.00","0","0","0.00","0.00","100.00","1.000","4","1","3","57.14"
"","Nazem Kadri","C","1","15.266666666667","17","9","65.38","12","8","60.00","4","6","40.00","0","0","0.00","7","6","53.85","1","4","20.00","0","0","0.00","0.00","100.00","1.000","6","7","8","42.86"
"","Roman Polak","D","1","15.216666666667","24","8","75.00","15","8","65.22","10","5","66.67","0","0","0.00","10","0","100.00","5","0","100.00","0","0","0.00","0.00","100.00","1.000","4","2","5","44.44"
"","Connor Brown","R","1","12.933333333333","25","8","75.76","15","5","75.00","11","3","78.57","0","1","0.00","10","2","83.33","6","1","85.71","0","0","0.00","0.00","66.67","0.667","5","3","2","71.43"
"","William Nylander","C","1","15.5","15","8","65.22","11","7","61.11","6","6","50.00","0","0","0.00","6","6","50.00","2","4","33.33","0","0","0.00","0.00","100.00","1.000","5","6","7","41.67"
"","Leo Komarov","C","1","13.883333333333","12","8","60.00","8","7","53.33","2","5","28.57","0","0","0.00","5","5","50.00","1","4","20.00","0","0","0.00","0.00","100.00","1.000","4","6","7","36.36"
"","Tyler Bozak","C","1","12.833333333333","26","7","78.79","16","6","72.73","10","3","76.92","0","1","0.00","10","2","83.33","5","1","83.33","0","0","0.00","0.00","66.67","0.667","6","4","3","66.67"
"","James van Riemsdyk","L","1","11.733333333333","25","7","78.13","15","6","71.43","9","3","75.00","0","1","0.00","10","2","83.33","5","1","83.33","0","0","0.00","0.00","66.67","0.667","6","3","2","75.00"
"","Dominic Moore","C","1","8.8333333333333","8","6","57.14","6","4","60.00","3","3","50.00","0","0","0.00","2","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","3","1","2","60.00"
"","Matt Martin","L","1","9","8","6","57.14","6","4","60.00","3","3","50.00","0","0","0.00","2","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","3","1","3","50.00"
"","Josh Leivo","L","1","8.2166666666667","7","5","58.33","7","5","58.33","3","3","50.00","0","0","0.00","3","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","3","1","5","37.50"
