"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Patrick Marleau","C","1","14.283333333333","8","17","32.00","6","13","31.58","4","10","28.57","0","1","0.00","3","5","37.50","2","3","40.00","0","1","0.00","0.00","90.00","0.900","2","4","9","18.18"
"","Zach Hyman","C","1","12.983333333333","8","17","32.00","6","13","31.58","4","11","26.67","0","1","0.00","3","6","33.33","2","3","40.00","0","1","0.00","0.00","90.91","0.909","2","4","7","22.22"
"","Mitchell Marner","C","1","12.583333333333","5","17","22.73","5","13","27.78","3","10","23.08","0","1","0.00","3","5","37.50","2","3","40.00","0","1","0.00","0.00","90.00","0.900","2","4","8","20.00"
"","Ron Hainsey","D","1","16.033333333333","16","15","51.61","13","10","56.52","8","8","50.00","0","1","0.00","7","6","53.85","3","3","50.00","0","0","0.00","0.00","87.50","0.875","6","4","6","50.00"
"","Nikita Zaitsev","D","1","14","8","13","38.10","6","8","42.86","1","7","12.50","0","1","0.00","2","6","25.00","1","4","20.00","0","1","0.00","0.00","85.71","0.857","2","7","11","15.38"
"","Morgan Rielly","D","1","13.233333333333","13","12","52.00","9","11","45.00","5","9","35.71","0","1","0.00","5","5","50.00","1","3","25.00","0","0","0.00","0.00","88.89","0.889","6","3","4","60.00"
"","Jake Gardiner","D","1","13.55","9","11","45.00","7","8","46.67","3","7","30.00","0","1","0.00","3","5","37.50","2","4","33.33","0","1","0.00","0.00","85.71","0.857","2","7","13","13.33"
"","Leo Komarov","C","1","12.066666666667","12","8","60.00","8","7","53.33","2","5","28.57","0","0","0.00","5","5","50.00","1","4","20.00","0","0","0.00","0.00","100.00","1.000","4","6","7","36.36"
"","Nazem Kadri","C","1","11.566666666667","12","8","60.00","8","7","53.33","2","6","25.00","0","0","0.00","5","6","45.45","1","4","20.00","0","0","0.00","0.00","100.00","1.000","4","6","8","33.33"
"","William Nylander","C","1","11.966666666667","12","8","60.00","8","7","53.33","3","6","33.33","0","0","0.00","4","6","40.00","1","4","20.00","0","0","0.00","0.00","100.00","1.000","4","6","7","36.36"
"","Andreas Borgman","D","1","10.6","20","7","74.07","12","7","63.16","7","5","58.33","0","0","0.00","8","0","100.00","4","0","100.00","0","0","0.00","0.00","100.00","1.000","4","1","3","57.14"
"","Roman Polak","D","1","12.783333333333","22","6","78.57","13","6","68.42","8","4","66.67","0","0","0.00","9","0","100.00","5","0","100.00","0","0","0.00","0.00","100.00","1.000","4","2","5","44.44"
"","Dominic Moore","C","1","7.4166666666667","8","5","61.54","6","3","66.67","3","3","50.00","0","0","0.00","2","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","3","1","2","60.00"
"","Matt Martin","L","1","7.4666666666667","8","5","61.54","6","3","66.67","3","3","50.00","0","0","0.00","2","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","3","1","3","50.00"
"","Connor Brown","R","1","8.7","18","4","81.82","10","2","83.33","7","1","87.50","0","1","0.00","7","0","100.00","5","0","100.00","0","0","0.00","0.00","0.00","0.000","3","1","2","60.00"
"","Josh Leivo","L","1","6.1666666666667","7","3","70.00","7","3","70.00","3","3","50.00","0","0","0.00","3","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","3","1","5","37.50"
"","James van Riemsdyk","L","1","7.4333333333333","17","2","89.47","10","2","83.33","7","1","87.50","0","1","0.00","7","0","100.00","5","0","100.00","0","0","0.00","0.00","0.00","0.000","3","1","2","60.00"
"","Tyler Bozak","C","1","7.9833333333333","17","2","89.47","10","2","83.33","7","1","87.50","0","1","0.00","7","0","100.00","5","0","100.00","0","0","0.00","0.00","0.00","0.000","3","1","3","50.00"
